,DATATYPE,CNT,TIME,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,LEYEX,LEYEY,LEYEZ,LPUPILD,LPUPILV,REYEX,REYEY,REYEZ,RPUPILD,RPUPILV,BKID,BKDUR,BKPMIN,USER
1575,SMP,4232,75.56665,0.54629,0.48686,10.37358,1.00347,1,0.84957,0.58440,11.03311,1.00347,1,-0.00206,0.00046,0.61171,0.00324,1,0.05029,-0.00921,0.59890,0.00350,1,0,0.00000,23,0
1577,SMP,4233,75.58307,0.54626,0.48709,10.06097,1.00347,1,0.84948,0.58476,10.73003,1.00347,1,-0.00206,0.00046,0.61171,0.00335,1,0.05029,-0.00921,0.59890,0.00343,1,0,0.00000,23,0
1579,SMP,4234,75.59949,0.54627,0.48749,10.47466,1.00347,1,0.84977,0.58491,10.94754,1.00347,1,-0.00206,0.00046,0.61171,0.00335,1,0.05029,-0.00921,0.59890,0.00361,1,0,0.00000,23,0
1581,SMP,4235,75.61595,0.54650,0.48758,10.67390,1.00347,1,0.84978,0.58476,11.02906,1.00347,1,-0.00206,0.00046,0.61171,0.00341,1,0.05029,-0.00921,0.59890,0.00354,1,0,0.00000,23,0
1583,SMP,4236,75.63235,0.54690,0.48776,10.20330,1.00347,1,0.84996,0.58502,10.97762,1.00347,1,-0.00206,0.00046,0.61171,0.00333,1,0.05029,-0.00921,0.59890,0.00349,1,0,0.00000,23,0
1584,SMP,4237,75.6494,0.54682,0.48773,10.11038,1.00347,1,0.85012,0.58560,11.06614,1.00347,1,-0.00206,0.00046,0.61171,0.00330,1,0.05029,-0.00921,0.59890,0.00354,1,0,0.00000,23,0
1586,SMP,4238,75.66525,0.54720,0.48842,10.01999,1.00347,1,0.85018,0.58564,11.17331,1.00347,1,-0.00206,0.00046,0.61171,0.00336,1,0.05029,-0.00921,0.59890,0.00358,1,0,0.00000,23,0
1587,SMP,4239,75.68174,0.54726,0.48847,10.50441,1.00347,1,0.85046,0.58643,10.85603,1.00347,1,-0.00206,0.00046,0.61171,0.00322,1,0.05029,-0.00921,0.59890,0.00351,1,0,0.00000,23,0
1589,SMP,4240,75.6981,0.54755,0.48838,10.31199,1.00347,1,0.85077,0.58646,11.23350,1.00347,1,-0.00206,0.00046,0.61171,0.00328,1,0.05029,-0.00921,0.59890,0.00351,1,0,0.00000,23,0
1591,SMP,4241,75.71451,0.54789,0.48869,10.08810,1.00347,1,0.85077,0.58646,11.23350,1.00347,1,-0.00206,0.00046,0.61171,0.00336,1,0.05029,-0.00921,0.59890,0.00352,1,0,0.00000,23,0
1593,SMP,4242,75.73082,0.54848,0.48901,10.31499,1.00347,1,0.85144,0.58711,10.92347,1.00347,1,-0.00206,0.00046,0.61171,0.00337,1,0.05029,-0.00921,0.59890,0.00350,1,0,0.00000,23,0
1595,SMP,4243,75.74729,0.54904,0.48937,10.42333,1.00347,1,0.85202,0.58736,11.03778,1.00347,1,-0.00206,0.00046,0.61171,0.00335,1,0.05029,-0.00921,0.59890,0.00359,1,0,0.00000,23,0
1597,SMP,4244,75.76377,0.55023,0.48953,10.02097,1.00347,1,0.85251,0.58704,10.76257,1.00347,1,-0.00206,0.00046,0.61171,0.00338,1,0.05029,-0.00921,0.59890,0.00357,1,0,0.00000,23,0
1599,SMP,4245,75.78011,0.55022,0.48947,10.11401,1.00347,1,0.85269,0.58728,11.10217,1.00347,1,-0.00206,0.00046,0.61171,0.00340,1,0.05029,-0.00921,0.59890,0.00341,1,0,0.00000,23,0
1601,SMP,4246,75.80335,0.55032,0.48944,10.36174,1.00347,1,0.85274,0.58730,11.02741,1.00347,1,-0.00206,0.00046,0.61171,0.00335,1,0.05029,-0.00921,0.59890,0.00356,1,0,0.00000,23,0
1603,SMP,4247,75.81307,0.55049,0.48946,10.62810,1.00347,1,0.85279,0.58747,11.08508,1.00347,1,-0.00206,0.00046,0.61171,0.00348,1,0.05029,-0.00921,0.59890,0.00348,1,0,0.00000,23,0
1605,SMP,4248,75.83049,0.55080,0.48941,10.06328,1.00347,1,0.85300,0.58760,10.77612,1.00347,1,-0.00206,0.00046,0.61171,0.00345,1,0.05029,-0.00921,0.59890,0.00349,1,0,0.00000,23,0
1607,SMP,4249,75.84604,0.55080,0.48941,10.06328,1.00347,1,0.85310,0.58806,10.86063,1.00347,1,-0.00206,0.00046,0.61171,0.00345,1,0.05029,-0.00921,0.59890,0.00361,1,0,0.00000,23,0
1609,SMP,4250,75.86237,0.55115,0.48933,10.67795,1.00347,1,0.85310,0.58806,10.86063,1.00347,1,-0.00206,0.00046,0.61171,0.00343,1,0.05029,-0.00921,0.59890,0.00361,1,0,0.00000,23,0
1611,SMP,4251,75.8787,0.55109,0.48949,10.45366,1.00347,1,0.85307,0.58797,10.86644,1.00347,1,-0.00206,0.00046,0.61171,0.00336,1,0.05029,-0.00921,0.59890,0.00359,1,0,0.00000,23,0
1613,SMP,4252,75.8956,0.55105,0.48946,10.56399,1.00347,1,0.85307,0.58797,10.87187,1.00347,1,-0.00206,0.00046,0.61171,0.00334,1,0.05029,-0.00921,0.59890,0.00359,1,0,0.00000,23,0
1615,SMP,4253,75.9117,0.55104,0.48929,10.47409,1.00347,1,0.85301,0.58802,11.02170,1.00347,1,-0.00206,0.00046,0.61171,0.00345,1,0.05029,-0.00921,0.59890,0.00356,1,0,0.00000,23,0
1617,SMP,4254,76.00568,0.55083,0.48949,10.07435,1.00347,1,0.85267,0.58802,10.89304,1.00347,1,-0.00206,0.00046,0.61171,0.00348,1,0.05029,-0.00921,0.59890,0.00355,1,0,0.00000,23,0
1619,SMP,4255,76.0367,0.55053,0.48958,10.60407,1.00347,1,0.85238,0.58810,11.36411,1.00347,1,-0.00206,0.00046,0.61171,0.00342,1,0.05029,-0.00921,0.59890,0.00356,1,0,0.00000,23,0
1621,SMP,4256,76.06186,0.55023,0.48968,10.07435,1.00347,1,0.85225,0.58814,11.01083,1.00347,1,-0.00206,0.00046,0.61171,0.00347,1,0.05029,-0.00921,0.59890,0.00359,1,0,0.00000,23,0
1623,SMP,4257,76.0685,0.54983,0.49008,10.21614,1.00347,1,0.85179,0.58813,10.80807,1.00347,1,-0.00206,0.00046,0.61171,0.00341,1,0.05029,-0.00921,0.59890,0.00365,1,0,0.00000,23,0
1624,SMP,4258,76.08443,0.54981,0.49024,10.18881,1.00347,1,0.85170,0.58833,10.95803,1.00347,1,-0.00206,0.00046,0.61171,0.00339,1,0.05029,-0.00921,0.59890,0.00368,1,0,0.00000,23,0
1625,SMP,4259,76.08951,0.54937,0.49075,10.90145,1.00347,1,0.85156,0.58810,11.07395,1.00347,1,-0.00206,0.00046,0.61171,0.00341,1,0.05029,-0.00921,0.59890,0.00372,1,0,0.00000,23,0
1626,SMP,4260,76.11872,0.54893,0.49074,10.54108,1.00347,1,0.85104,0.58839,11.23298,1.00347,1,-0.00206,0.00046,0.61171,0.00338,1,0.05029,-0.00921,0.59890,0.00354,1,0,0.00000,23,0
1627,SMP,4261,76.133,0.54876,0.49055,10.63010,1.00347,1,0.85066,0.58827,11.39549,1.00347,1,-0.00206,0.00046,0.61171,0.00350,1,0.05029,-0.00921,0.59890,0.00372,1,0,0.00000,23,0
1628,SMP,4262,76.14391,0.54822,0.49083,10.39515,1.00347,1,0.85083,0.58820,11.08160,1.00347,1,-0.00206,0.00046,0.61171,0.00347,1,0.05029,-0.00921,0.59890,0.00363,1,0,0.00000,23,0
1629,SMP,4263,76.14968,0.54816,0.49063,10.51230,1.00347,1,0.85036,0.58794,11.33829,1.00347,1,-0.00206,0.00046,0.61171,0.00342,1,0.05029,-0.00921,0.59890,0.00365,1,0,0.00000,23,0
1630,SMP,4264,76.15384,0.54814,0.49044,10.96549,1.00347,1,0.85023,0.58783,11.01795,1.00347,1,-0.00206,0.00046,0.61171,0.00345,1,0.05029,-0.00921,0.59890,0.00374,1,0,0.00000,23,0
1631,SMP,4265,76.15858,0.54752,0.49007,10.50239,1.00347,1,0.85022,0.58778,11.05101,1.00347,1,-0.00206,0.00046,0.61171,0.00352,1,0.05029,-0.00921,0.59890,0.00371,1,0,0.00000,23,0
1632,SMP,4266,76.16086,0.54755,0.49004,10.45293,1.00347,1,0.84995,0.58732,11.10876,1.00347,1,-0.00206,0.00046,0.61171,0.00349,1,0.05029,-0.00921,0.59890,0.00367,1,0,0.00000,23,0
1633,SMP,4267,76.16317,0.54760,0.49036,10.43471,1.00347,1,0.84992,0.58696,11.07487,1.00347,1,-0.00206,0.00046,0.61171,0.00354,1,0.05029,-0.00921,0.59890,0.00381,1,0,0.00000,23,0
1634,SMP,4268,76.17146,0.54729,0.48961,10.46792,1.00347,1,0.84999,0.58690,11.22829,1.00347,1,-0.00206,0.00046,0.61171,0.00351,1,0.05029,-0.00921,0.59890,0.00377,1,0,0.00000,23,0
1635,SMP,4269,76.17841,0.54723,0.48892,10.48360,1.00347,1,0.84966,0.58615,11.35089,1.00347,1,-0.00206,0.00046,0.61171,0.00344,1,0.05029,-0.00921,0.59890,0.00372,1,0,0.00000,23,0
1636,SMP,4270,76.19308,0.54715,0.48910,10.56374,1.00347,1,0.84945,0.58648,11.16201,1.00347,1,-0.00206,0.00046,0.61171,0.00339,1,0.05029,-0.00921,0.59890,0.00376,1,0,0.00000,23,0
1637,SMP,4271,76.21381,0.54696,0.48886,10.56041,1.00347,1,0.84954,0.58630,11.19322,1.00347,1,-0.00206,0.00046,0.61171,0.00346,1,0.05029,-0.00921,0.59890,0.00372,1,0,0.00000,23,0
1638,SMP,4272,76.22572,0.54693,0.48831,10.64636,1.00347,1,0.84922,0.58585,11.61250,1.00347,1,-0.00206,0.00046,0.61171,0.00347,1,0.05029,-0.00921,0.59890,0.00368,1,0,0.00000,23,0
1639,SMP,4273,76.24226,0.54655,0.48833,11.06566,1.00347,1,0.84905,0.58589,11.34244,1.00347,1,-0.00206,0.00046,0.61171,0.00341,1,0.05029,-0.00921,0.59890,0.00363,1,0,0.00000,23,0
1640,SMP,4274,76.25688,0.54621,0.48814,10.47703,1.00347,1,0.84876,0.58582,11.38982,1.00347,1,-0.00206,0.00046,0.61171,0.00358,1,0.05029,-0.00921,0.59890,0.00366,1,0,0.00000,23,0
1641,SMP,4275,76.27325,0.54621,0.48807,10.54392,1.00347,1,0.84837,0.58541,11.61233,1.00347,1,-0.00206,0.00046,0.61171,0.00346,1,0.05029,-0.00921,0.59890,0.00363,1,0,0.00000,23,0
1642,SMP,4276,76.28966,0.54596,0.48752,10.46792,1.00347,1,0.84840,0.58537,11.55798,1.00347,1,-0.00206,0.00046,0.61171,0.00352,1,0.05029,-0.00921,0.59890,0.00365,1,0,0.00000,23,0
1643,SMP,4277,76.30708,0.54597,0.48719,10.46971,1.00347,1,0.84835,0.58497,11.52720,1.00347,1,-0.00206,0.00046,0.61171,0.00345,1,0.05029,-0.00921,0.59890,0.00362,1,0,0.00000,23,0
1644,SMP,4278,76.3224,0.54567,0.48697,10.36394,1.00347,1,0.84811,0.58387,11.38634,1.00347,1,-0.00206,0.00046,0.61171,0.00337,1,0.05029,-0.00921,0.59890,0.00364,1,0,0.00000,23,0
1645,SMP,4279,76.33993,0.54552,0.48732,10.21915,1.00347,1,0.84727,0.58455,11.09864,1.00347,1,-0.00206,0.00046,0.61171,0.00320,1,0.05029,-0.00921,0.59890,0.00335,1,0,0.00000,23,0
1646,SMP,4280,76.35534,0.50622,0.49995,11.59398,1.00347,1,0.84757,0.58509,11.14657,1.00347,1,-0.00206,0.00046,0.61171,0.00544,1,0.05029,-0.00921,0.59890,0.00294,1,0,0.00000,23,0
1647,SMP,4281,76.37167,0.50622,0.49995,11.59398,1.00347,0,0.84757,0.58509,11.14657,1.00347,0,-0.00206,0.00046,0.61171,0.00544,1,0.05029,-0.00921,0.59890,0.00294,1,0,0.00000,23,0
1648,SMP,4282,76.38809,0.50622,0.49995,11.59398,1.00347,0,0.84757,0.58509,11.14657,1.00347,0,-0.00206,0.00046,0.61171,0.00544,1,0.05029,-0.00921,0.59890,0.00294,1,0,0.00000,23,0
1649,SMP,4283,76.41027,0.50622,0.49995,11.59398,1.00347,0,0.84757,0.58509,11.14657,1.00347,0,-0.00206,0.00046,0.61171,0.00544,1,0.05029,-0.00921,0.59890,0.00294,1,27,0.00000,23,BLINK 500
1650,SMP,4284,76.42097,0.50622,0.49995,11.59398,1.00347,0,0.84757,0.58509,11.14657,1.00347,0,-0.00206,0.00046,0.61171,0.00544,1,0.05029,-0.00921,0.59890,0.00294,1,27,0.00000,23,BLINK 500
1651,SMP,4285,76.44591,0.50622,0.49995,11.59398,1.00347,0,0.84757,0.58509,11.14657,1.00347,0,-0.00206,0.00046,0.61171,0.00544,1,0.05029,-0.00921,0.59890,0.00294,1,27,0.00000,23,BLINK 500
1652,SMP,4286,76.45377,0.50622,0.49995,11.59398,1.00347,0,0.84757,0.58509,11.14657,1.00347,0,-0.00206,0.00046,0.61171,0.00544,1,0.05029,-0.00921,0.59890,0.00294,1,27,0.00000,23,BLINK 500
1653,SMP,4287,76.47021,0.50622,0.49995,11.59398,1.00347,0,0.84757,0.58509,11.14657,1.00347,0,-0.00206,0.00046,0.61171,0.00544,1,0.05029,-0.00921,0.59890,0.00294,1,27,0.00000,23,BLINK 500
1654,SMP,4288,76.48669,0.50622,0.49995,11.59398,1.00347,0,0.84757,0.58509,11.14657,1.00347,0,-0.00206,0.00046,0.61171,0.00544,1,0.05029,-0.00921,0.59890,0.00294,1,27,0.00000,23,BLINK 500
1655,SMP,4289,76.50315,0.50622,0.49995,11.59398,1.00347,0,0.84757,0.58509,11.14657,1.00347,0,-0.00206,0.00046,0.61171,0.00544,1,0.05029,-0.00921,0.59890,0.00294,1,27,0.00000,23,BLINK 500
1656,SMP,4290,76.51952,0.50622,0.49995,11.59398,1.00347,0,0.84757,0.58509,11.14657,1.00347,0,-0.00206,0.00046,0.61171,0.00544,1,0.05029,-0.00921,0.59890,0.00294,1,27,0.00000,23,BLINK 500
1657,SMP,4291,76.53647,0.50622,0.49995,11.59398,1.00347,0,0.84757,0.58509,11.14657,1.00347,0,-0.00206,0.00046,0.61171,0.00544,1,0.05029,-0.00921,0.59890,0.00294,1,27,0.00000,23,BLINK 500
1658,SMP,4292,76.55224,0.50622,0.49995,11.59398,1.00347,0,0.84757,0.58509,11.14657,1.00347,0,-0.00206,0.00046,0.61171,0.00544,1,0.05029,-0.00921,0.59890,0.00294,1,27,0.00000,23,BLINK 500
1659,SMP,4293,76.56876,0.50622,0.49995,11.59398,1.00347,0,0.84757,0.58509,11.14657,1.00347,0,-0.00206,0.00046,0.61171,0.00544,1,0.05029,-0.00921,0.59890,0.00294,1,27,0.00000,23,BLINK 500
1660,SMP,4294,76.58802,0.50622,0.49995,11.59398,1.00347,0,0.84757,0.58509,11.14657,1.00347,0,-0.00206,0.00046,0.61171,0.00544,1,0.05029,-0.00921,0.59890,0.00294,1,27,0.00000,23,BLINK 500
1661,SMP,4295,76.60169,0.55167,0.48720,10.49240,1.00347,1,0.85321,0.58713,11.10274,1.00347,1,-0.00206,0.00046,0.61171,0.00329,1,0.05029,-0.00921,0.59890,0.00368,1,0,0.19142,24,0
1662,SMP,4296,76.61799,0.55182,0.48738,10.62810,1.00347,1,0.85359,0.58712,11.12352,1.00347,1,-0.00206,0.00046,0.61171,0.00349,1,0.05029,-0.00921,0.59890,0.00357,1,0,0.00000,24,0
1663,SMP,4297,76.63461,0.55182,0.48738,10.62810,1.00347,1,0.85367,0.58751,11.59851,1.00347,1,-0.00206,0.00046,0.61171,0.00348,1,0.05029,-0.00921,0.59890,0.00366,1,0,0.00000,24,0
1664,SMP,4298,76.65095,0.55220,0.48715,10.09348,1.00347,1,0.85367,0.58751,11.59851,1.00347,1,-0.00206,0.00046,0.61171,0.00339,1,0.05029,-0.00921,0.59890,0.00366,1,0,0.00000,24,0
1665,SMP,4299,76.66736,0.55222,0.48736,10.10361,1.00347,1,0.85365,0.58721,11.14843,1.00347,1,-0.00206,0.00046,0.61171,0.00335,1,0.05029,-0.00921,0.59890,0.00354,1,0,0.00000,24,0
1666,SMP,4300,76.68388,0.55186,0.48750,10.60407,1.00347,1,0.85324,0.58732,10.86485,1.00347,1,-0.00206,0.00046,0.61171,0.00343,1,0.05029,-0.00921,0.59890,0.00390,1,0,0.00000,24,0
1667,SMP,4301,76.7002,0.55136,0.48779,10.47409,1.00347,1,0.85318,0.58750,10.98665,1.00347,1,-0.00206,0.00046,0.61171,0.00346,1,0.05029,-0.00921,0.59890,0.00391,1,0,0.00000,24,0
1668,SMP,4302,76.71663,0.55105,0.48801,10.28338,1.00347,1,0.85262,0.58736,11.08427,1.00347,1,-0.00206,0.00046,0.61171,0.00342,1,0.05029,-0.00921,0.59890,0.00372,1,0,0.00000,24,0
1669,SMP,4303,76.73309,0.55077,0.48795,10.44810,1.00347,1,0.85240,0.58756,11.60125,1.00347,1,-0.00206,0.00046,0.61171,0.00335,1,0.05029,-0.00921,0.59890,0.00363,1,0,0.00000,24,0
1670,SMP,4304,76.7496,0.55000,0.48800,10.49784,1.00347,1,0.85219,0.58799,10.94787,1.00347,1,-0.00206,0.00046,0.61171,0.00336,1,0.05029,-0.00921,0.59890,0.00379,1,0,0.00000,24,0
1671,SMP,4305,76.76649,0.54940,0.48802,10.37599,1.00347,1,0.85128,0.58732,11.10876,1.00347,1,-0.00206,0.00046,0.61171,0.00335,1,0.05029,-0.00921,0.59890,0.00367,1,0,0.00000,24,0
1672,SMP,4306,76.78512,0.54929,0.48812,10.45424,1.00347,1,0.85100,0.58737,11.40850,1.00347,1,-0.00206,0.00046,0.61171,0.00330,1,0.05029,-0.00921,0.59890,0.00374,1,0,0.00000,24,0
1674,SMP,4307,76.79874,0.54845,0.48809,10.15781,1.00347,1,0.85077,0.58684,11.18105,1.00347,1,-0.00206,0.00046,0.61171,0.00342,1,0.05029,-0.00921,0.59890,0.00363,1,0,0.00000,24,0
1676,SMP,4308,76.81533,0.54782,0.48838,10.14697,1.00347,1,0.85006,0.58693,11.31713,1.00347,1,-0.00206,0.00046,0.61171,0.00329,1,0.05029,-0.00921,0.59890,0.00360,1,0,0.00000,24,0
1678,SMP,4309,76.8316,0.54786,0.48839,10.08810,1.00347,1,0.84985,0.58715,11.04697,1.00347,1,-0.00206,0.00046,0.61171,0.00337,1,0.05029,-0.00921,0.59890,0.00373,1,0,0.00000,24,0
1680,SMP,4310,76.84812,0.54725,0.48847,10.21896,1.00347,1,0.84959,0.58719,11.54536,1.00347,1,-0.00206,0.00046,0.61171,0.00331,1,0.05029,-0.00921,0.59890,0.00357,1,0,0.00000,24,0
1682,SMP,4311,76.8645,0.54698,0.48803,10.13612,1.00347,1,0.84923,0.58667,10.89200,1.00347,1,-0.00206,0.00046,0.61171,0.00323,1,0.05029,-0.00921,0.59890,0.00357,1,0,0.00000,24,0
1684,SMP,4312,76.88093,0.54698,0.48771,10.20834,1.00347,1,0.84903,0.58634,10.94735,1.00347,1,-0.00206,0.00046,0.61171,0.00335,1,0.05029,-0.00921,0.59890,0.00356,1,0,0.00000,24,0
1686,SMP,4313,76.89733,0.54647,0.48745,10.02037,1.00347,1,0.84903,0.58629,10.97747,1.00347,1,-0.00206,0.00046,0.61171,0.00317,1,0.05029,-0.00921,0.59890,0.00353,1,0,0.00000,24,0
1688,SMP,4314,76.91375,0.54620,0.48750,9.30491,1.00347,1,0.84746,0.58572,10.29613,1.00347,1,-0.00206,0.00046,0.61171,0.00304,1,0.05029,-0.00921,0.59890,0.00329,1,0,0.00000,24,0
1690,SMP,4315,76.93021,0.54620,0.48750,9.30491,1.00347,0,0.84746,0.58572,10.29613,1.00347,0,-0.00206,0.00046,0.61171,0.00304,1,0.05029,-0.00921,0.59890,0.00329,1,0,0.00000,24,0
1692,SMP,4316,76.94678,0.54620,0.48750,9.30491,1.00347,0,0.84746,0.58572,10.29613,1.00347,0,-0.00206,0.00046,0.61171,0.00304,1,0.05029,-0.00921,0.59890,0.00329,1,0,0.00000,24,0
1694,SMP,4317,77.0537,0.54620,0.48750,9.30491,1.00347,0,0.84746,0.58572,10.29613,1.00347,0,-0.00206,0.00046,0.61171,0.00304,1,0.05029,-0.00921,0.59890,0.00329,1,28,0.00000,24,BLINK 500
1696,SMP,4318,77.06884,0.54620,0.48750,9.30491,1.00347,0,0.84746,0.58572,10.29613,1.00347,0,-0.00206,0.00046,0.61171,0.00304,1,0.05029,-0.00921,0.59890,0.00329,1,28,0.00000,24,BLINK 500
1698,SMP,4319,77.18109,0.54620,0.48750,9.30491,1.00347,0,0.84746,0.58572,10.29613,1.00347,0,-0.00206,0.00046,0.61171,0.00304,1,0.05029,-0.00921,0.59890,0.00329,1,28,0.00000,24,BLINK 500
1700,SMP,4320,77.19165,0.54620,0.48750,9.30491,1.00347,0,0.84746,0.58572,10.29613,1.00347,0,-0.00206,0.00046,0.61171,0.00304,1,0.05029,-0.00921,0.59890,0.00329,1,28,0.00000,24,BLINK 500
1701,SMP,4321,77.20222,0.54620,0.48750,9.30491,1.00347,0,0.84746,0.58572,10.29613,1.00347,0,-0.00206,0.00046,0.61171,0.00304,1,0.05029,-0.00921,0.59890,0.00329,1,28,0.00000,24,BLINK 500
1703,SMP,4322,77.2054,0.54620,0.48750,9.30491,1.00347,0,0.84746,0.58572,10.29613,1.00347,0,-0.00206,0.00046,0.61171,0.00304,1,0.05029,-0.00921,0.59890,0.00329,1,28,0.00000,24,BLINK 500
1704,SMP,4323,77.21333,0.54620,0.48750,9.30491,1.00347,0,0.84746,0.58572,10.29613,1.00347,0,-0.00206,0.00046,0.61171,0.00304,1,0.05029,-0.00921,0.59890,0.00329,1,28,0.00000,24,BLINK 500
1705,SMP,4324,77.22077,0.54620,0.48750,9.30491,1.00347,0,0.84746,0.58572,10.29613,1.00347,0,-0.00206,0.00046,0.61171,0.00304,1,0.05029,-0.00921,0.59890,0.00329,1,28,0.00000,24,BLINK 500
1706,SMP,4325,77.22747,0.54620,0.48750,9.30491,1.00347,0,0.84746,0.58572,10.29613,1.00347,0,-0.00206,0.00046,0.61171,0.00304,1,0.05029,-0.00921,0.59890,0.00329,1,28,0.00000,24,BLINK 500
1707,SMP,4326,77.23056,0.54620,0.48750,9.30491,1.00347,0,0.84746,0.58572,10.29613,1.00347,0,-0.00206,0.00046,0.61171,0.00304,1,0.05029,-0.00921,0.59890,0.00329,1,28,0.00000,24,BLINK 500
1708,SMP,4327,77.24294,0.54620,0.48750,9.30491,1.00347,0,0.84746,0.58572,10.29613,1.00347,0,-0.00206,0.00046,0.61171,0.00304,1,0.05029,-0.00921,0.59890,0.00329,1,28,0.00000,24,BLINK 500
1709,SMP,4328,77.25893,0.54620,0.48750,9.30491,1.00347,0,0.84746,0.58572,10.29613,1.00347,0,-0.00206,0.00046,0.61171,0.00304,1,0.05029,-0.00921,0.59890,0.00329,1,28,0.00000,24,BLINK 500
1710,SMP,4329,77.27571,0.54620,0.48750,9.30491,1.00347,0,0.84746,0.58572,10.29613,1.00347,0,-0.00206,0.00046,0.61171,0.00304,1,0.05029,-0.00921,0.59890,0.00329,1,28,0.00000,24,BLINK 500
1712,SMP,4330,77.29194,0.54620,0.48750,9.30491,1.00347,0,0.84746,0.58572,10.29613,1.00347,0,-0.00206,0.00046,0.61171,0.00304,1,0.05029,-0.00921,0.59890,0.00329,1,28,0.00000,24,BLINK 500
1714,SMP,4331,77.30816,0.54620,0.48750,9.30491,1.00347,0,0.84746,0.58572,10.29613,1.00347,0,-0.00206,0.00046,0.61171,0.00304,1,0.05029,-0.00921,0.59890,0.00329,1,28,0.00000,24,BLINK 500
1716,SMP,4332,77.32498,0.54898,0.48776,9.97158,1.00347,1,0.85110,0.58756,10.59764,1.00347,1,-0.00206,0.00046,0.61171,0.00318,1,0.05029,-0.00921,0.59890,0.00339,1,0,0.27128,25,0
1718,SMP,4333,77.34138,0.54917,0.48765,9.74023,1.00347,1,0.85105,0.58743,10.53314,1.00347,1,-0.00206,0.00046,0.61171,0.00320,1,0.05029,-0.00921,0.59890,0.00346,1,0,0.00000,25,0
1720,SMP,4334,77.35865,0.54917,0.48765,9.74023,1.00347,1,0.85105,0.58743,10.53314,1.00347,1,-0.00206,0.00046,0.61171,0.00320,1,0.05029,-0.00921,0.59890,0.00346,1,0,0.00000,25,0
1722,SMP,4335,77.37487,0.54920,0.48785,9.68673,1.00347,1,0.85084,0.58777,10.89186,1.00347,1,-0.00206,0.00046,0.61171,0.00327,1,0.05029,-0.00921,0.59890,0.00349,1,0,0.00000,25,0
1724,SMP,4336,77.3905,0.54894,0.48783,10.13241,1.00347,1,0.85065,0.58758,11.14850,1.00347,1,-0.00206,0.00046,0.61171,0.00326,1,0.05029,-0.00921,0.59890,0.00352,1,0,0.00000,25,0
1726,SMP,4337,77.40798,0.54829,0.48822,10.08692,1.00347,1,0.85025,0.58732,10.88708,1.00347,1,-0.00206,0.00046,0.61171,0.00318,1,0.05029,-0.00921,0.59890,0.00344,1,0,0.00000,25,0
1728,SMP,4338,77.42307,0.54854,0.48843,10.36544,1.00347,1,0.85008,0.58773,10.95101,1.00347,1,-0.00206,0.00046,0.61171,0.00329,1,0.05029,-0.00921,0.59890,0.00358,1,0,0.00000,25,0
1730,SMP,4339,77.44134,0.54733,0.48833,10.47818,1.00347,1,0.84998,0.58718,11.00887,1.00347,1,-0.00206,0.00046,0.61171,0.00328,1,0.05029,-0.00921,0.59890,0.00355,1,0,0.00000,25,0
1732,SMP,4340,77.45639,0.54719,0.48858,10.22255,1.00347,1,0.84927,0.58750,11.15948,1.00347,1,-0.00206,0.00046,0.61171,0.00328,1,0.05029,-0.00921,0.59890,0.00349,1,0,0.00000,25,0
1734,SMP,4341,77.47554,0.54723,0.48834,10.27308,1.00347,1,0.84945,0.58765,10.93923,1.00347,1,-0.00206,0.00046,0.61171,0.00331,1,0.05029,-0.00921,0.59890,0.00353,1,0,0.00000,25,0
1736,SMP,4342,77.49088,0.54687,0.48870,10.31199,1.00347,1,0.84941,0.58761,10.99613,1.00347,1,-0.00206,0.00046,0.61171,0.00329,1,0.05029,-0.00921,0.59890,0.00353,1,0,0.00000,25,0
1738,SMP,4343,77.50591,0.54653,0.48842,10.12434,1.00347,1,0.84888,0.58742,10.88391,1.00347,1,-0.00206,0.00046,0.61171,0.00334,1,0.05029,-0.00921,0.59890,0.00353,1,0,0.00000,25,0
1740,SMP,4344,77.53041,0.54654,0.48854,10.03118,1.00347,1,0.84875,0.58748,11.01169,1.00347,1,-0.00206,0.00046,0.61171,0.00342,1,0.05029,-0.00921,0.59890,0.00365,1,0,0.00000,25,0
1742,SMP,4345,77.54163,0.54639,0.48814,9.97300,1.00347,1,0.84875,0.58748,11.01169,1.00347,1,-0.00206,0.00046,0.61171,0.00332,1,0.05029,-0.00921,0.59890,0.00364,1,0,0.00000,25,0
1744,SMP,4346,77.56604,0.54639,0.48814,9.97300,1.00347,1,0.84875,0.58748,11.01169,1.00347,1,-0.00206,0.00046,0.61171,0.00332,1,0.05029,-0.00921,0.59890,0.00364,1,0,0.00000,25,0
1746,SMP,4347,77.57185,0.54640,0.48796,10.01682,1.00347,1,0.84876,0.58730,11.02741,1.00347,1,-0.00206,0.00046,0.61171,0.00323,1,0.05029,-0.00921,0.59890,0.00356,1,0,0.00000,25,0
1747,SMP,4348,77.58743,0.54654,0.48814,10.09646,1.00347,1,0.84870,0.58713,11.14219,1.00347,1,-0.00206,0.00046,0.61171,0.00330,1,0.05029,-0.00921,0.59890,0.00348,1,0,0.00000,25,0
1749,SMP,4349,77.60378,0.54636,0.48772,10.11292,1.00347,1,0.84874,0.58701,10.81946,1.00347,1,-0.00206,0.00046,0.61171,0.00325,1,0.05029,-0.00921,0.59890,0.00353,1,0,0.00000,25,0
